Date,Open,High,Low,Close,Adj Close,Volume
2010-11-10,45.234287,45.538570,44.792858,318.029999,41.034451,96056800
2010-11-11,45.000000,45.485714,44.892857,316.649994,40.856400,90321000
2010-11-12,45.142857,45.214287,43.375713,308.029999,39.744175,198961700
2010-11-15,44.065716,44.362858,43.752857,307.040009,39.616447,100901500
2010-11-16,43.674286,43.942856,42.759998,301.589996,38.913250,164412500
2010-11-17,43.028572,43.427143,42.537144,300.500000,38.772610,119862400
2010-11-18,43.599998,44.238571,43.527142,308.429993,39.795795,123622800
2010-11-19,43.995716,44.057144,43.605713,306.730011,39.576447,96210800
2010-11-22,43.811428,44.765713,43.695713,313.359985,40.431908,98268800
2010-11-23,44.349998,44.535713,43.794285,308.730011,39.834499,129861900
2010-11-24,44.571430,45.057144,44.535713,314.799988,40.617695,103431300
2010-11-26,44.820000,45.385715,44.705715,315.000000,40.643505,59396400
2010-11-29,45.071430,45.354286,44.482857,316.869995,40.884792,111446300
2010-11-30,44.791428,44.908573,44.410000,311.149994,40.146744,125464500
2010-12-01,45.038570,45.392857,45.000000,316.399994,40.824139,115437700
2010-12-02,45.361427,45.571430,44.984287,318.149994,41.049946,115709300
2010-12-03,45.287144,45.521427,45.191429,317.440002,40.958324,85523200
2010-12-06,45.520000,46.047142,45.488571,320.149994,41.307999,112120400
2010-12-07,46.257141,46.284286,45.445713,318.210022,41.057674,97863500
2010-12-08,45.661430,45.860001,45.301430,321.009979,41.418957,80483900
2010-12-09,46.018570,46.071430,45.574287,319.760010,41.257671,73537800
2010-12-10,45.664288,45.864285,45.514286,320.559998,41.360889,65627800
2010-12-13,46.338570,46.437141,45.857143,321.670013,41.504116,109953900
2010-12-14,45.961430,46.077145,45.571430,320.290009,41.326050,87752000
2010-12-15,45.714287,46.142857,45.598572,320.359985,41.335083,104328000
2010-12-16,45.869999,46.087143,45.728573,321.250000,41.449917,80507700
2010-12-17,45.947144,45.970001,45.747143,320.610016,41.367344,96732300
2010-12-20,45.942856,46.178570,45.461430,322.209991,41.573780,96402600
2010-12-21,46.142857,46.341427,46.007141,324.200012,41.830547,64088500
2010-12-22,46.337143,46.531429,46.221428,325.160004,41.954414,66480400
2010-12-23,46.428570,46.450001,46.167141,323.600006,41.753139,55789300
2010-12-27,46.121429,46.491428,45.931427,324.679993,41.892490,62454000
2010-12-28,46.558571,46.665714,46.437141,325.470001,41.994419,43981000
2010-12-29,46.602856,46.635715,46.442856,325.290009,41.971199,40784800
2010-12-30,46.497143,46.501427,46.150002,323.660004,41.760880,39373600
2010-12-31,46.135715,46.211430,45.901428,322.559998,41.618950,48377000
2011-01-03,46.520000,47.180000,46.405716,329.570007,42.523430,111284600
2011-01-04,47.491428,47.500000,46.878571,331.290009,42.745358,77270200
2011-01-05,47.078571,47.762856,47.071430,334.000000,43.095013,63879900
2011-01-06,47.817142,47.892857,47.557144,333.729980,43.060177,75107200
2011-01-07,47.712856,48.049999,47.414288,336.119995,43.368553,77982800
2011-01-10,48.404285,49.032856,48.167141,342.450012,44.185291,112140000
2011-01-11,49.268570,49.279999,48.495716,341.639984,44.080776,111027000
2011-01-12,49.035713,49.204285,48.857143,344.420013,44.439476,75647600
2011-01-13,49.308571,49.520000,49.121429,345.679993,44.602051,74195100
2011-01-14,49.412857,49.782856,49.205715,348.479980,44.963318,77210000
2011-01-18,47.074287,49.251427,46.571430,340.650024,43.953045,470249500
2011-01-19,49.764286,49.799999,48.125713,338.840027,43.719509,283903200
2011-01-20,48.061428,48.328571,47.160000,332.679993,42.924702,191197300
2011-01-21,47.681427,47.840000,46.661430,326.720001,42.155697,188600300
2011-01-24,46.695713,48.207142,46.674286,337.449982,43.540161,143670800
2011-01-25,48.047142,48.777142,47.795715,341.399994,44.049828,136717000
2011-01-26,48.994286,49.371429,48.785713,343.850006,44.365932,126718900
2011-01-27,49.111427,49.241428,48.975716,343.209991,44.283360,71256500
2011-01-28,49.167141,49.200001,47.647144,336.100006,43.365967,148014300
2011-01-31,47.971428,48.577145,47.757141,339.320007,43.781441,94311700
2011-02-01,48.757141,49.378571,48.711430,345.029999,44.518181,106658300
2011-02-02,49.207142,49.321430,49.078571,344.320007,44.426579,64738800
2011-02-03,49.114285,49.177143,48.364285,343.440002,44.313030,98449400
2011-02-04,49.091427,49.528572,49.072857,346.500000,44.707851,80460100
2011-02-07,49.698570,50.464287,49.662857,351.880005,45.402016,121255400
2011-02-08,50.525715,50.788570,50.307144,355.200012,45.830387,95260200
2011-02-09,50.741428,51.285713,50.695713,358.160004,46.212303,120686300
2011-02-10,51.055714,51.428570,49.714287,354.540009,45.745232,232137500
2011-02-11,50.678570,51.114285,50.505714,356.850006,46.043278,91893200
2011-02-14,50.970001,51.354286,50.958572,359.179993,46.343914,77604100
2011-02-15,51.312859,51.424286,51.078571,359.900024,46.436817,71043700
2011-02-16,51.542858,52.128571,51.500000,363.130005,46.853577,120289400
2011-02-17,51.035713,51.467144,50.931427,358.299988,46.230373,132645800
2011-02-18,51.244286,51.357143,49.931427,350.559998,45.231705,204014300
2011-02-22,48.878571,49.342857,48.245716,338.609985,43.689831,218138900
2011-02-23,48.395714,49.234287,48.372856,342.619995,44.207230,167963600
2011-02-24,49.145714,49.307144,48.338570,342.880005,44.240776,124975200
2011-02-25,49.322857,49.775715,49.257141,348.160004,44.922031,95004700
2011-02-28,50.177143,50.721428,50.160000,353.210022,45.573631,100768500
2011-03-01,50.781429,50.817142,49.668571,349.309998,45.070419,114034200
2011-03-02,49.994286,50.621429,49.771427,352.119995,45.432980,150647700
2011-03-03,51.027142,51.398571,50.845715,359.559998,46.392948,125197100
2011-03-04,51.438572,51.470001,51.107143,360.000000,46.449715,113316700
2011-03-07,51.628571,51.667141,50.187141,355.359985,45.851032,136530800
2011-03-08,50.701427,51.057144,50.321430,355.760010,45.902641,89079200
2011-03-09,50.669998,50.680000,50.085712,352.470001,45.478149,113326500
2011-03-10,49.874287,49.967144,49.271427,346.669983,44.729782,126884800
2011-03-11,49.332859,50.331429,49.285713,351.989990,45.416203,117770100
2011-03-14,50.454285,50.925713,50.187141,353.559998,45.618790,108989300
2011-03-15,48.871429,49.691429,48.585712,345.429993,44.569790,180270300
2011-03-16,48.857143,49.000000,46.608570,330.010010,42.580200,290502800
2011-03-17,48.118572,48.515713,47.237144,334.639984,43.177589,164855600
2011-03-18,48.161430,48.314285,47.142857,330.669983,42.665352,188303500
2011-03-21,47.998573,48.534286,47.894287,339.299988,43.778862,102350500
2011-03-22,48.937141,48.945713,48.448570,341.200012,44.024014,81480700
2011-03-23,48.468571,48.602856,47.992859,339.190002,43.764664,93249100
2011-03-24,48.835712,49.428570,48.408573,344.970001,44.510441,101178000
2011-03-25,49.724285,50.294285,49.574287,351.540009,45.358147,112227500
2011-03-28,50.450001,50.617142,50.062859,350.440002,45.216228,77338800
2011-03-29,49.665714,50.137142,49.437141,350.959991,45.283314,88225200
2011-03-30,50.091427,50.125713,49.634285,348.630005,44.982685,82351500
2011-03-31,49.480000,49.971428,49.437141,348.510010,44.967197,68504800
2011-04-01,50.158573,50.227142,49.042858,344.559998,44.457550,104665400
2011-04-04,49.187141,49.228573,48.342857,341.190002,44.022717,115021200
2011-04-05,48.141430,48.892857,48.000000,338.890015,43.725956,120682800
2011-04-06,48.745716,49.128571,48.162857,338.039978,43.616287,100634800
2011-04-07,48.299999,48.632858,48.004284,338.079987,43.621449,93361800
2011-04-08,48.560001,48.592857,47.707142,335.059998,43.231789,94383800
2011-04-11,47.722858,47.952858,47.145714,330.799988,42.682137,99736700
2011-04-12,47.212856,47.675713,47.171429,332.399994,42.888577,106409800
2011-04-13,47.860001,48.020000,47.502857,336.130005,43.369843,86555000
2011-04-14,47.828571,48.000000,47.437141,332.419983,42.891148,75450200
2011-04-15,47.614285,47.662857,46.685715,327.459991,42.251179,113401400
2011-04-18,46.585712,47.461430,45.737144,331.850006,42.817600,152474700
2011-04-19,47.585712,48.282856,47.387142,337.859985,43.593056,104844600
2011-04-20,49.072857,49.392857,48.785713,342.410004,44.180126,175166600
2011-04-21,50.714287,50.732857,49.788570,350.699982,45.249771,188452600
2011-04-25,50.048573,50.535713,50.042858,353.010010,45.547817,66636500
2011-04-26,50.517143,50.712856,49.907143,350.420013,45.213650,84700000
2011-04-27,50.320000,50.335712,49.585712,350.149994,45.178799,89053300
2011-04-28,49.455715,49.964287,49.360001,346.750000,44.740101,90239800
2011-04-29,49.540001,50.564285,49.524284,350.130005,45.176212,251586300
2011-05-02,49.962856,50.067142,49.357143,346.279999,44.679466,110678400
2011-05-03,49.712856,49.984287,49.374287,348.200012,44.927204,78337000
2011-05-04,49.751427,50.261429,49.554287,349.570007,45.103962,97312600
2011-05-05,49.771427,50.135715,49.435715,346.750000,44.740101,83992300
2011-05-06,49.955715,50.000000,49.458572,346.660004,44.728504,70033600
2011-05-09,49.694286,49.885715,49.504284,347.600006,44.849785,51186800
2011-05-10,49.841427,49.955715,49.522858,349.450012,45.088478,70522900
2011-05-11,49.860001,50.000000,49.320000,347.230011,44.802036,84000000
2011-05-12,49.445713,49.588570,48.895714,346.569977,44.716881,80500000
2011-05-13,49.380001,49.464287,48.621429,340.500000,43.933697,81529000
2011-05-16,48.457142,48.745716,47.514286,333.299988,43.004700,112443800
2011-05-17,47.428570,48.020000,47.247143,336.140015,43.371128,113083600
2011-05-18,48.067142,48.721428,48.000000,339.869995,43.852402,83694100
2011-05-19,48.868572,48.915714,48.381428,340.529999,43.937565,65292500
2011-05-20,48.508572,48.707142,47.860001,335.220001,43.252430,84492100
2011-05-23,47.138573,47.997143,47.060001,334.399994,43.146626,95900000
2011-05-24,47.928570,47.985714,47.334286,332.190002,42.861481,80481800
2011-05-25,47.632858,48.365715,47.549999,336.779999,43.453709,73556000
2011-05-26,47.995716,48.127144,47.775715,335.000000,43.224045,55640200
2011-05-27,47.828571,48.232857,47.758572,337.410004,43.534985,50899800
2011-05-31,48.728573,49.689999,48.714287,347.829987,44.879448,104438600
2011-06-01,49.838570,50.304287,49.235714,345.509979,44.580109,138670700
2011-06-02,49.500000,49.711430,49.185715,346.099976,44.656246,84695800
2011-06-03,49.025715,49.332859,48.858570,343.440002,44.313030,78312500
2011-06-06,49.385715,49.578571,48.258572,338.039978,43.616287,115485300
2011-06-07,48.310001,48.317142,47.414288,332.039978,42.842121,132446300
2011-06-08,47.397144,47.828571,47.235714,332.239990,42.867916,83430900
2011-06-09,47.607143,47.667141,47.250000,331.489990,42.771160,68772200
2011-06-10,47.221428,47.380001,46.501427,325.900024,42.049900,108488800
2011-06-13,46.742859,46.901428,46.438572,326.600006,42.140217,82368300
2011-06-14,47.142857,47.607143,47.044285,332.440002,42.893726,83642300
2011-06-15,47.107143,47.185715,46.411430,326.750000,42.159576,99799000
2011-06-16,46.700001,46.954285,45.475716,325.160004,41.954414,127647800
2011-06-17,46.998573,47.035713,45.622856,320.259979,41.322186,153755000
2011-06-20,45.337143,45.385715,44.357143,315.320007,40.684795,160161400
2011-06-21,45.240002,46.542858,45.028572,325.299988,41.972477,123345600
2011-06-22,46.451427,46.985714,46.054287,322.609985,41.625397,97645800
2011-06-23,45.562859,47.384285,45.445713,331.230011,42.737610,139939800
2011-06-24,47.338570,47.592857,46.441429,326.350006,42.107960,109951800
2011-06-27,46.798573,47.700001,46.750000,332.039978,42.842121,84953400
2011-06-28,47.664288,48.099998,47.634285,335.260010,43.257599,73574900
2011-06-29,48.005714,48.052856,47.411430,334.040009,43.100170,88136300
2011-06-30,47.814285,48.018570,47.548573,335.670013,43.310490,80738700
2011-07-01,47.992859,49.071430,47.742859,343.260010,44.289806,108828300
2011-07-05,49.000000,49.975716,48.928570,349.429993,45.085903,88763500
2011-07-06,49.849998,50.585712,49.529999,351.759979,45.386543,111156500
2011-07-07,50.667141,51.142857,50.571430,357.200012,46.088440,99915900
2011-07-08,50.477142,51.428570,50.314285,359.709991,46.412304,122408300
2011-07-11,50.905716,51.395714,50.402859,354.000000,45.675560,110668600
2011-07-12,50.504284,51.097141,49.802856,353.750000,45.643303,112902300
2011-07-13,51.189999,51.428570,50.911430,358.019989,46.194244,97909700
2011-07-14,51.572857,51.658573,50.905716,357.770020,46.161983,107633400
2011-07-15,51.595715,52.142857,51.310001,364.919983,47.084526,121116800
2011-07-18,52.204285,53.521427,52.182858,373.800018,48.230289,143163300
2011-07-19,54.000000,54.092857,53.331429,376.849976,48.623825,204786400
2011-07-20,56.588570,56.610001,55.142857,386.899994,49.920551,235335100
2011-07-21,55.278572,55.722858,54.842857,387.290009,49.970867,131633600
2011-07-22,55.474285,56.435715,55.392857,393.299988,50.746311,129182200
2011-07-25,55.764286,57.142857,55.660000,398.500000,51.417252,147451500
2011-07-26,57.142857,57.785713,57.097141,403.410004,52.050777,119145600
2011-07-27,57.227142,57.520000,56.021427,392.589996,50.654709,164831100
2011-07-28,55.945713,56.712856,55.447144,391.820007,50.555355,148508500
2011-07-29,55.377144,56.450001,54.857143,390.479980,50.382458,158146100
2011-08-01,56.825714,57.071430,56.052856,396.750000,51.191456,153209000
2011-08-02,56.807144,56.842857,55.478573,388.910004,50.179897,159884900
2011-08-03,55.854286,56.221428,54.605713,392.570007,50.652130,183127000
2011-08-04,55.630001,55.902859,53.907143,377.369995,48.690914,217851900
2011-08-05,54.348572,54.785713,51.795715,373.619995,48.207066,301147700
2011-08-08,51.669998,52.538570,50.431427,353.210022,45.573631,285958400
2011-08-09,51.614285,53.515713,50.714287,374.010010,48.257385,270645900
2011-08-10,53.021427,53.521427,51.785713,363.690002,46.925835,219664200
2011-08-11,52.931427,53.635715,52.102856,373.700012,48.217392,185492300
2011-08-12,54.009998,54.234287,53.461430,376.989990,48.641880,132244000
2011-08-15,54.232857,54.995716,54.012856,383.410004,49.470245,115136000
2011-08-16,54.502857,54.767143,53.722858,380.480011,49.092190,124687500
2011-08-17,54.615715,54.931427,54.000000,380.440002,49.087021,110515300
2011-08-18,52.977142,53.235714,51.624287,366.050018,47.230335,212858800
2011-08-19,51.738571,52.428570,50.857143,356.029999,45.937477,193972100
2011-08-22,52.072857,52.125713,50.727142,356.440002,45.990379,133828800
2011-08-23,51.471428,53.377144,51.000000,373.600006,48.204483,164208800
2011-08-24,53.352856,54.137142,52.942856,376.180023,48.537369,156566900
2011-08-25,52.154285,53.635715,52.142857,373.720001,48.219978,217836500
2011-08-26,53.024284,54.828571,52.971428,383.579987,49.492176,160369300
2011-08-29,55.454285,55.928570,55.428570,389.970001,50.316658,101317300
2011-08-30,55.464287,55.977142,55.172855,389.989990,50.319237,104480600
2011-08-31,55.795715,56.011429,54.551430,384.830017,49.653461,130646600
2011-09-01,55.117142,55.334286,54.388573,381.029999,49.163162,85931300
2011-09-02,53.534286,54.000000,53.118572,374.049988,48.262543,109734800
2011-09-06,52.481430,54.332859,52.354286,379.740021,48.996708,127424500
2011-09-07,55.080002,55.085712,54.571430,383.929993,49.537334,87644200
2011-09-08,54.628571,55.515713,54.615715,384.140015,49.564434,104039600
2011-09-09,54.847141,55.142857,53.574287,377.479980,48.705109,141203300
2011-09-12,53.285713,54.411430,53.128571,379.940002,49.022514,116958100
2011-09-13,54.591427,55.172855,54.321430,384.619995,49.626366,110140100
2011-09-14,55.288570,56.029999,55.108570,389.299988,50.230202,133681100
2011-09-15,55.918571,56.237144,55.700001,392.959991,50.702454,104454700
2011-09-16,56.505714,57.214287,56.432858,400.500000,51.675316,174628300
2011-09-19,56.714287,59.032856,56.457142,411.630005,53.111374,205965200
2011-09-20,59.321430,60.408573,58.741428,413.450012,53.346210,193938500
2011-09-21,59.948570,60.227142,58.857143,412.140015,53.177185,151494000
2011-09-22,57.290001,58.545715,56.671429,401.820007,51.845631,242120200
2011-09-23,57.182858,58.105713,57.121429,404.299988,52.165615,136569300
2011-09-26,57.122856,57.711430,55.900002,403.170013,52.019802,203219100
2011-09-27,58.389999,58.464287,56.865715,399.260010,51.515320,158124400
2011-09-28,57.169998,57.677143,56.644287,397.010010,51.225002,107409400
2011-09-29,57.417141,57.458572,55.172855,390.570007,50.394073,162771700
2011-09-30,55.302856,55.555714,54.454285,381.320007,49.200573,136910200
2011-10-03,54.338570,54.662857,53.310001,374.600006,48.333511,167274800
2011-10-04,53.509998,54.542858,50.605713,372.500000,48.062561,308419300
2011-10-05,52.551430,54.259998,51.471428,378.250000,48.804451,196617400
2011-10-06,53.332859,54.968571,53.114285,377.369995,48.690914,203145600
2011-10-07,53.682858,53.962856,52.641430,369.799988,47.714188,133864500
2011-10-10,54.155716,55.544285,54.029999,388.809998,50.166985,110628700
2011-10-11,56.081429,57.597141,55.928570,400.289978,51.648209,151421900
2011-10-12,58.191429,58.464287,57.162857,402.190002,51.893360,155571500
2011-10-13,57.854286,58.347141,57.549999,408.429993,52.698490,106546300
2011-10-14,59.547142,60.285713,59.324287,422.000000,54.449390,143341800
2011-10-17,60.248573,60.957142,59.419998,419.990021,54.190048,171511200
2011-10-18,60.251427,60.687141,59.427143,422.239990,54.480362,220400600
2011-10-19,57.335712,58.345715,56.828571,398.619995,51.432735,276014900
2011-10-20,57.142857,57.192856,56.315716,395.309998,51.005665,137317600
2011-10-21,56.871429,57.020000,55.821430,392.869995,50.690842,155311100
2011-10-24,56.597141,58.071430,56.485714,405.770020,52.355282,125534500
2011-10-25,57.861427,58.078571,56.768570,397.770020,51.323067,107606800
2011-10-26,57.394287,57.507141,56.164288,400.600006,51.688213,114076200
2011-10-27,58.222858,58.428570,57.412857,404.690002,52.215939,123666200
2011-10-28,57.571430,58.049999,57.501427,404.949982,52.249489,80710700
2011-10-31,57.488571,58.475716,57.292858,404.779999,52.227547,96375300
2011-11-01,56.772858,57.071430,56.174286,396.510010,51.160496,132947500
2011-11-02,57.155716,57.205715,56.444286,397.410004,51.276623,81837700
2011-11-03,57.009998,57.628571,56.480000,403.070007,52.006908,110346600
2011-11-04,57.432858,57.634285,57.022858,400.239990,51.641758,75557300
2011-11-07,57.130001,57.142857,56.590000,399.730011,51.575966,67568900
2011-11-08,57.458572,58.285713,57.365715,406.229980,52.414639,100110500
2011-11-09,56.709999,57.270000,56.318573,395.279999,51.001797,139671000
2011-11-10,56.718571,56.744286,54.592857,385.220001,49.703777,186188100
2011-11-11,55.230000,55.528572,54.322857,384.619995,49.626366,163446500
2011-11-14,54.788570,55.035713,54.028572,379.260010,48.934772,108226300
2011-11-15,54.400002,55.642857,54.207142,388.829987,50.169567,107702700
2011-11-16,55.607143,55.877144,54.902859,384.770020,49.645714,87302600
2011-11-17,54.854286,54.939999,53.642857,377.410004,48.696079,119975100
2011-11-18,54.131428,54.284286,53.554287,374.940002,48.377373,92984500
2011-11-21,52.914288,53.097141,52.272858,369.010010,47.612251,111995100
2011-11-22,53.002857,53.990002,52.991428,376.510010,48.579952,102255300
2011-11-23,53.501427,53.691429,52.411430,366.989990,47.351616,107067800
2011-11-25,52.631428,53.021427,51.902859,363.570007,46.910339,63690200
2011-11-28,53.192856,53.817142,52.904285,376.119995,48.529633,86603300
2011-11-29,53.691429,54.118572,52.885715,373.200012,48.152882,93963800
2011-11-30,54.470001,54.611427,54.042858,382.199982,49.314114,101484600
2011-12-01,54.648571,55.571430,54.392857,387.929993,50.053432,96795300
2011-12-02,55.689999,56.232857,55.511429,389.700012,50.281822,94763900
2011-12-05,56.212856,56.630001,55.770000,393.010010,50.708904,89302500
2011-12-06,56.072857,56.375713,55.625713,390.949982,50.443104,70899500
2011-12-07,55.704285,55.848572,55.251427,389.089996,50.203117,76186600
2011-12-08,55.921429,56.500000,55.747143,390.660004,50.405678,94089100
2011-12-09,56.121429,56.291428,55.861427,393.619995,50.787605,74248300
2011-12-12,55.954285,56.271427,55.635715,391.839996,50.557934,75266800
2011-12-13,56.142857,56.485714,55.299999,388.809998,50.166985,84732200
2011-12-14,55.242859,55.340000,53.954285,380.190002,49.054768,101721900
2011-12-15,54.761429,54.820000,54.044285,378.940002,48.893501,64050000
2011-12-16,54.337143,54.878571,54.224285,381.019989,49.161869,105369600
2011-12-19,54.638573,54.978573,54.354286,382.209991,49.315403,58882600
2011-12-20,55.394287,56.585712,55.322857,395.950012,51.088242,84303800
2011-12-21,56.669998,56.757141,56.001427,396.450012,51.152752,65737000
2011-12-22,56.714287,57.018570,56.585712,398.549988,51.423706,50589700
2011-12-23,57.098572,57.655716,57.070000,403.330017,52.040451,67349800
2011-12-27,57.585712,58.441429,57.574287,406.529999,52.453342,66269000
2011-12-28,58.127144,58.321430,57.334286,402.640015,51.951424,57165500
2011-12-29,57.628571,57.950001,57.215714,405.119995,52.271420,53994500
2011-12-30,57.644287,58.040001,57.641430,405.000000,52.255932,44915500
2012-01-03,58.485714,58.928570,58.428570,411.230011,53.059765,75555200
2012-01-04,58.571430,59.240002,58.468571,413.440002,53.344917,65005500
2012-01-05,59.278572,59.792858,58.952858,418.029999,53.937160,67817400
2012-01-06,59.967144,60.392857,59.888573,422.399994,54.501007,79573200
2012-01-09,60.785713,61.107143,60.192856,421.730011,54.414555,98506100
2012-01-10,60.844284,60.857143,60.214287,423.239990,54.609390,64549100
2012-01-11,60.382858,60.407143,59.901428,422.549988,54.520359,53771200
2012-01-12,60.325714,60.414288,59.821430,421.389984,54.370689,53146800
2012-01-13,59.957142,60.064285,59.808571,419.809998,54.166824,56505400
2012-01-17,60.599998,60.855713,60.422855,424.700012,54.797764,60724300
2012-01-18,60.994286,61.352856,60.900002,429.110016,55.366776,69197800
2012-01-19,61.450001,61.624287,60.930000,427.750000,55.191292,65434600
2012-01-20,61.070000,61.071430,59.964287,420.300018,54.230045,103493600
2012-01-23,60.381428,61.207142,60.328571,427.410004,55.147419,76515600
2012-01-24,60.728573,60.728573,59.935715,420.410004,54.244244,136909500
2012-01-25,64.919998,64.921425,63.389999,446.660004,57.631199,239578500
2012-01-26,64.051430,64.112854,63.305714,444.630005,57.369267,80996300
2012-01-27,63.477142,64.068573,63.395714,447.279999,57.711193,74927300
2012-01-30,63.672855,64.842857,63.627144,453.010010,58.450512,94835300
2012-01-31,65.084282,65.462860,64.724289,456.479980,58.898239,97920900
2012-02-01,65.487144,65.570000,65.078575,456.190002,58.860821,67511500
2012-02-02,65.128571,65.309998,64.854286,455.119995,58.722767,46699100
2012-02-03,65.328575,65.714287,65.080002,459.679993,59.311134,71649900
2012-02-06,65.482857,66.425713,65.457146,463.969971,59.864655,62353200
2012-02-07,66.464287,67.107140,66.368568,468.830017,60.491726,79055900
2012-02-08,67.214287,68.112854,67.099998,476.680023,61.504589,101972500
2012-02-09,68.680000,70.964287,68.651428,493.170013,63.632240,221053700
2012-02-10,70.137146,71.088570,69.792854,493.419983,63.664501,157825500
2012-02-13,71.361427,71.975716,71.012856,502.600037,64.848984,129304000
2012-02-14,72.094284,72.794289,71.714287,509.459991,65.734100,115099600
2012-02-15,73.465714,75.184288,70.984283,497.669983,64.212868,376530000
2012-02-16,70.214287,72.127144,69.518570,502.209991,64.798653,236138000
2012-02-17,71.872856,72.538574,71.471428,502.119995,64.787025,133951300
2012-02-21,72.411430,73.550003,72.017143,514.850037,66.429543,151398800
2012-02-22,73.297142,73.641426,72.724289,513.039978,66.195999,120825600
2012-02-23,73.582855,73.975716,72.785713,516.389954,66.628242,142006900
2012-02-24,74.238571,74.699997,74.091431,522.409973,67.404991,103768000
2012-02-27,74.472855,75.500000,73.754288,525.760010,67.837250,136895500
2012-02-28,75.422859,76.487144,75.121429,535.410034,69.082344,150096800
2012-02-29,77.365715,78.230003,76.528572,542.440002,69.989418,238002800
2012-03-01,78.309998,78.315712,76.967140,544.469971,70.251305,170817500
2012-03-02,77.748573,78.114288,77.502853,545.179993,70.342949,107928100
2012-03-05,77.917145,78.211426,75.142860,533.160034,68.792038,202281100
2012-03-06,74.808571,76.241432,73.745712,530.260010,68.417847,202559700
2012-03-07,76.685715,76.825714,74.757141,530.690002,68.473335,199630200
2012-03-08,76.384285,77.570000,76.017143,541.989990,69.931335,129114300
2012-03-09,77.744286,78.248573,77.587143,545.170044,70.341652,104729800
2012-03-12,78.425713,78.857140,78.142860,552.000000,71.222900,101820600
2012-03-13,79.648575,81.168571,79.392860,568.099976,73.300224,172713800
2012-03-14,82.578575,84.959999,82.199997,589.580017,76.071724,354711000
2012-03-15,85.658569,85.715714,82.650002,585.559998,75.553040,289929500
2012-03-16,83.531425,84.171425,82.571426,585.570007,75.554337,206371900
2012-03-19,85.481430,85.967140,84.150002,601.099976,77.558121,225309000
2012-03-20,85.644287,86.699997,84.497147,605.959961,78.185188,204165500
2012-03-21,86.105713,87.092857,85.915718,602.500000,77.738777,161010500
2012-03-22,85.397141,86.357140,85.075714,599.340027,77.331047,155967700
2012-03-23,85.784286,85.971428,84.914284,596.049988,76.906555,107622200
2012-03-26,85.684288,86.735718,85.037140,606.979980,78.316795,148935500
2012-03-27,86.597145,88.040001,86.580002,614.480042,79.284500,151782400
2012-03-28,88.339996,88.778572,87.187141,617.619995,79.689644,163865100
2012-03-29,87.540001,88.080002,86.747147,609.859985,78.688408,152059600
2012-03-30,86.967140,87.222855,85.419998,599.549988,77.358154,182759500
2012-04-02,85.975716,88.395714,85.768570,618.630005,79.819962,149587900
2012-04-03,89.614288,90.315712,88.930000,629.320007,81.199257,208639900
2012-04-04,89.192856,89.408569,88.142860,624.309998,80.552856,143245200
2012-04-05,89.568573,90.665718,89.057144,633.679993,81.761826,160324500
2012-04-09,89.447144,91.405716,89.328575,636.229980,82.090828,149384200
2012-04-10,91.418571,92.000000,89.428574,628.440002,81.085724,222431300
2012-04-11,90.885712,90.981430,89.048569,626.200012,80.796707,174153700
2012-04-12,89.285713,90.190002,88.642860,622.769958,80.354141,153584200
2012-04-13,89.158569,89.242859,86.215714,605.229980,78.091011,214911200
2012-04-16,87.151428,87.182854,82.607140,580.130005,74.852440,262696700
2012-04-17,82.705711,87.142860,81.701431,609.700012,78.667747,256382000
2012-04-18,87.674286,88.607140,86.101425,608.340027,78.492287,238632800
2012-04-19,85.745712,86.389999,83.502853,587.440002,75.795631,208679800
2012-04-20,84.482857,84.945717,81.488571,572.979980,73.929886,257746300
2012-04-23,81.515717,82.381432,79.517143,571.699951,73.764725,241632300
2012-04-24,80.372856,81.098572,79.285713,560.280029,72.291245,269037300
2012-04-25,87.948570,88.285713,86.571426,610.000000,78.706467,226444400
2012-04-26,87.752853,87.812859,86.018570,607.700012,78.409706,134017100
2012-04-27,86.438568,86.597145,85.785713,603.000000,77.803276,101680600
2012-04-30,85.400002,85.485718,83.285713,583.979980,75.349182,126536200
2012-05-01,83.557144,85.251427,83.032860,582.130005,75.110481,152749800
2012-05-02,82.891426,83.914284,82.694283,585.979980,75.607231,106847300
2012-05-03,84.357140,84.485718,82.900002,581.820007,75.070496,97637400
2012-05-04,82.440002,82.622856,80.738571,565.250000,72.932503,132498100
2012-05-07,80.214287,81.824287,80.175713,569.479980,73.478302,115029600
2012-05-08,81.368568,81.642860,79.818573,568.179993,73.310570,124313000
2012-05-09,80.528572,81.997147,80.121429,569.180054,73.439568,120176000
2012-05-10,82.082855,82.268570,81.205711,570.519958,73.612480,83300000
2012-05-11,80.714287,82.067146,80.621429,566.710022,73.120903,99886500
2012-05-14,80.367142,81.072861,79.657143,558.219971,72.025421,88156600
2012-05-15,80.207146,80.459999,78.821426,553.169983,71.373848,119084000
2012-05-16,79.150002,79.555717,77.291428,546.080017,70.459061,140224000
2012-05-17,77.901428,78.214287,75.731430,530.119995,68.399803,179305000
2012-05-18,76.279999,77.629997,74.597145,530.380005,68.433350,183073100
2012-05-21,76.357140,80.220001,76.292854,561.279968,72.420273,157776500
2012-05-22,81.364288,81.982857,78.940002,556.970032,71.864166,173717600
2012-05-23,79.642860,81.828575,79.032860,570.559998,73.617638,146224400
2012-05-24,82.267143,82.357140,80.175713,565.320007,72.941528,124057500
